entity id,alias,synonyms,scientific name,category,molecules
572,japanese chestnut,"{'korean castanea', 'korean chestnut'}",castanea,nut,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
573,jerusalem artichoke,"{'topinambour', 'sunroot', 'earth apple', 'sunchoke'}",helianthus,vegetable tuber,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 6202, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 8094, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
574,jujube,"{'indian date', 'korean date', 'red date', 'chinese date'}",ziziphus,fruit,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
575,jute,{'jute'},corchorus,plant derivative,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
576,kale,{'leaf cabbage'},brassica oleracea,cabbage,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 6202, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 8094, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
577,king mackerel,{'kingfish'},scomberomorus,fish,"{644104, 1130}"
578,lambsquarters,"{'fat hen', 'melde', 'goosefoot', ""lamb's quarters""}",chenopodium,plant,"{644104, 527, 4114, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 8468, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
579,leather chiton,"{'black katy chiton', 'black chiton', 'black leather chiton'}",katharina,seafood,"{644104, 1130}"
580,common ling,"{'molva molva', 'ling'}",molva,fish,"{644104, 1130, 6202, 8094}"
581,lingcod,"{'buffalo cod', 'ling cod', 'cultus cod'}",hexagrammidae,fish,"{644104, 1130}"
582,white lupine,{'field lupine'},lupinus,plant,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 6436017, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
583,malabar spinach,"{'ceylon spinach', 'creeping spinach', 'red vine spinach', 'buffalo spinach', 'vine spinach', 'climbing spinach'}",basella,vegetable,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 5280343, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
584,mammee apple,"{'santo domingo apricot', 'mamey apple', 'mammee', 'tropical apricot', 'mamey', 'south american apricot'}",mammea,fruit,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
585,purple mangosteen,{'mangosteen'},garcinia,fruit,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 72276, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 8908, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
586,alpine sweetvetch,{'alpine sweetvetch'},hedysarum,plant,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
587,milkfish,{'milkfish'},chanidae,fish,"{644104, 1130}"
588,monkfish,"{'fishing frogs', 'frog fish and sea devils'}",lophius,fish,"{644104, 1130}"
589,moose,{'moose'},capreolinae,meat,"{644104, 1130, 247}"
590,moth bean,"{'matki', 'dew bean.', 'mat bean', 'turkish gram'}",vigna,legume,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
591,mountain yam,"{'cinnamon vine', 'chinese yam'}",dioscorea,vegetable tuber,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
592,striped mullet,"{'mullet', 'striped mullet', 'common mullet', 'sea mullet', 'grey mullet', 'black mullet', 'flathead mullet', ' flathead grey mullet', 'bully mullet'}",mugil,fish,"{644104, 1130}"
593,muskrat,{'muskrat'},arvicolinae,meat,"{644104, 1130}"
594,new zealand spinach,"{""cook's cabbage"", 'sea spinach', 'botany bay spinach', 'tetragon', 'kōkihi', 'warrigal greens and warrigal cabbage'}",tetragonia,vegetable,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
595,nopal,{'nopal'},opuntia,plant,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
596,ocean pout,{'ocean pout'},zoarces,fish,"{644104, 1130}"
597,north pacific giant octopus,{'giant pacific octopus'},enteroctopus,seafood,"{644104, 1130}"
598,ohelo berry,{'ohelo berry'},vaccinium,berry,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
600,opossum,{'opossum'},marsupial,meat,"{644104, 1130, 247}"
601,ostrich,{'common ostrich'},struthio,meat,"{644104, 1130, 8094, 247}"
602,spotted seal,"{'largha seal', 'larga seal'}",phoca,seafood,"{644104, 1130, 8094}"
603,pacific herring,{'pacific herring'},clupea,fish,"{644104, 1130}"
604,pacific rockfish,{'rock_cod'},lotella,fish,"{644104, 1130, 8094}"
606,common persimmon,"{'sugar plum', 'possumwood', 'eastern persimmon', 'simmon', 'american persimmon'}",diospyros,fruit,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 7222, 638011, 61503, 8768, 637511, 72, 1110, 5280343, 61020, 5280863, 637542, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 64685, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549025, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 6448, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5281168, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
607,pheasant,{'common pheasant'},phasianus,meat,"{644104, 1130, 247, 6202, 8094}"
608,northern pike,{'pike'},esox,fish,"{644104, 1130, 6202, 8094}"
609,pili nut,{'pili nut'},canarium,nut,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
610,colorado pinyon,"{'simply piñon,', 'two-needle piñon', 'pinyon pine'}",pinus,plant,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
611,pitanga,"{'brazilian cherry', 'cerisier carré', 'suriname cherry', 'cayenne cherry'}",eugenia,berry,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7794, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 2758, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
612,french plantain,{'french plantain'},musa × paradisiaca,plant,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 6202, 638011, 61503, 8768, 637511, 72, 1110, 5280343, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 10430, 643779, 24261, 6341, 18635, 10448, 7894, 25310, 1549026, 743, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 8468, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 875, 878, 11128, 5318042, 8094, 6558, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
613,american pokeweed,{'pokeweed'},phytolacca,herb,"{644104, 527, 8723, 31260, 15394, 5280804, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 5281515, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
614,polar bear,{'polar bear'},ursus,meat,"{644104, 1130}"
615,prairie turnip,"{'tipsin', 'breadroot scurf pea', 'large indian breadroot', 'breadroot', 'pomme blanche', 'teepsenee'}",psoralea,cabbage,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
616,quinoa,{'quinoa'},chenopodium,cereal,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 8094, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
617,european rabbit,{'common rabbit'},leporidae,meat,"{644104, 1130, 247}"
618,raccoon,"{'north american raccoon', 'northern raccoon', 'common raccoon', 'coon'}",procyon,meat,"{644104, 1130, 247}"
619,rainbow smelt,{'rainbow smelt'},osmerus,fish,"{644104, 1130}"
620,rainbow trout,{'rainbow trout'},oncorhynchus,fish,"{644104, 1130, 6202, 8094}"
621,malabar plum,"{'champakka', 'chom phu', 'chom pu'}",syzygium,fruit,"{644104, 527, 8723, 31260, 15394, 6184, 439341, 5365811, 638011, 61503, 8768, 637511, 72, 1110, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
622,rose hip,"{'rose haw', 'rose hep'}",rose,fruit,"{644104, 527, 8723, 31260, 15394, 5280804, 6184, 439341, 5365811, 6202, 638011, 61503, 8768, 637511, 72, 1110, 5280343, 61020, 5280863, 637542, 1130, 6251, 107, 7284, 7288, 444539, 637566, 126, 9862, 650, 33931, 441484, 445070, 5284503, 8857, 10393, 1183, 7847, 441005, 7858, 4788, 180, 5280443, 5363388, 5280445, 643779, 18635, 10448, 1549026, 439533, 240, 244, 11509, 247, 5280511, 768, 8452, 784, 798, 5284639, 11552, 802, 2345, 5315892, 323, 638278, 6986, 26447, 637775, 338, 5280598, 13144, 1889, 643941, 878, 11128, 5318042, 8094, 6561, 6050, 6054, 5367719, 6569, 5281708, 6072, 853433, 79803, 8130, 107971, 454, 439246, 439263, 7654, 999, 998, 7150, 89594}"
